,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2993,002345.SZ,20190226,4.95,2.9641,6.2352,1.38,15.7674,54.3429,1.3496,1.4522,1.377,90541.2707,87869.9215,41772.3832,448179.29,434956.1114
2994,300087.SZ,20190226,7.74,3.7864,6.89,1.09,53.3246,67.0311,4.8009,3.5154,3.5424,43033.0071,35198.8339,19343.3846,333075.475,272438.9744
2995,600283.SH,20190226,12.4,3.4579,10.0028,1.28,60.2993,43.2306,2.2963,4.4606,4.1949,35299.5758,35299.5758,12202.7125,437714.7399,437714.7399
2996,600063.SH,20190226,3.15,3.1281,4.5163,1.9,71.1592,53.9254,1.3146,1.2892,1.0742,192589.4692,192589.4692,133392.9574,606656.828,606656.828
2997,002670.SZ,20190226,11.77,5.2052,7.6669,1.66,39.2254,,1.9358,35.7891,8153.803,193508.4653,62767.5948,42613.6242,2277594.6366,738774.5908
2998,300519.SZ,20190226,15.13,4.6155,10.2993,1.63,22.8035,24.8836,3.3087,7.7873,8.2881,16000.0,9880.0,4427.6,242080.0,149484.4
2999,300468.SZ,20190226,15.14,5.8507,11.5522,1.01,33.3529,32.9849,2.8431,5.7906,5.8977,19422.0862,18628.3084,9434.3905,294050.3851,282032.5892
3000,300123.SZ,20190226,12.57,7.1582,11.4661,1.24,72.8752,42.5197,1.5074,6.7219,4.851,55979.4902,30716.8355,19176.3118,703662.1918,386110.6222
3001,603118.SH,20190226,7.93,3.7967,7.6501,1.09,60.6853,76.1428,1.4027,0.8142,0.7614,77573.3332,77573.3332,38498.888,615156.5323,615156.5323
3002,603021.SH,20190226,6.56,1.1879,1.8037,1.52,79.6086,,1.5811,2.6754,2.5433,31994.807,31557.5874,20783.1874,209885.9339,207017.7733
3003,000032.SZ,20190226,8.84,2.6958,5.3143,1.05,138.5168,56.3309,2.7426,2.1224,2.0825,41321.9661,41128.366,20863.3506,365286.1803,363574.7554
3004,600518.SH,20190226,9.89,6.0128,9.8365,1.1,11.9952,10.2541,1.5541,1.8579,1.5187,497386.1675,440319.1966,269156.6875,4919149.1966,4354756.8544
3005,603036.SH,20190226,12.45,10.3942,10.3942,2.01,69.9039,77.5992,2.5604,12.8654,12.6928,20336.0,5084.0,5084.0,253183.2,63295.8
3006,600178.SH,20190226,5.25,2.9076,5.985,1.06,56.7702,38.3822,1.256,1.3392,1.6489,46208.0,46208.0,22448.7,242592.0,242592.0
3007,002162.SZ,20190226,3.43,1.4383,3.2464,1.22,145.1715,156.6196,3.2995,3.253,3.1138,85377.5,85302.1996,37792.2978,292844.825,292586.5446
3008,300726.SZ,20190226,20.0,9.5799,9.5799,1.26,40.0423,35.8848,5.1516,15.2603,12.5755,40010.0,10029.185,10029.185,800200.0,200583.7
3009,300279.SZ,20190226,5.41,7.1228,9.9853,1.43,31.6246,,1.4955,1.6991,1.9059,44894.1998,31256.681,22296.1903,242877.6209,169098.6442
3010,603888.SH,20190226,25.0,17.306,17.306,1.63,45.6954,45.1236,4.6761,8.6366,8.282,51902.936,17646.998,17646.998,1297573.4,441174.95
3011,000401.SZ,20190226,14.55,6.143,9.7521,1.86,177.6215,16.2604,1.7232,1.2823,0.7537,134752.2914,134721.6826,84863.3451,1960645.8399,1960200.4818
3012,300355.SZ,20190226,4.74,7.0648,7.5807,2.06,9.0098,16.8496,2.0075,1.363,2.0663,160424.2081,118090.4533,110053.3533,760410.7464,559748.7486
3013,300416.SZ,20190226,20.78,2.435,2.8874,0.76,45.973,38.8742,3.5378,5.7389,4.4798,13557.7527,7659.5,6459.5,281730.1011,159164.41
3014,600250.SH,20190226,8.1,2.8853,5.1344,1.31,22.3603,11.0121,4.6986,2.6213,1.8606,25869.246,25869.246,14537.4566,209540.8926,209540.8926
3015,603505.SH,20190226,15.4,9.1673,10.0255,1.19,47.9287,37.3249,4.7751,9.789,7.2971,24000.0,11203.458,10244.452,369600.0,172533.2532
3016,600573.SH,20190226,7.72,2.1334,4.2734,1.33,79.8124,47.4716,1.7054,3.3918,3.3947,25000.0,25000.0,12480.5422,193000.0,193000.0
3017,300249.SZ,20190226,6.5,4.8747,6.5449,1.92,31.8747,25.2457,3.5856,2.3244,1.809,44598.7594,30448.1,22678.0836,289891.9361,197912.65
3018,002202.SZ,20190226,14.18,1.6701,2.3932,1.18,16.5082,15.6771,2.0193,2.0067,1.7552,355620.33,285480.7023,199215.3448,5042696.2794,4048116.3586
3019,601577.SH,20190226,9.79,26.218,26.218,1.85,8.5219,7.4793,1.0807,2.7621,2.4028,342155.3754,34215.5376,34215.5376,3349701.1252,334970.1131
3020,600125.SH,20190226,8.04,3.3696,4.8141,1.84,31.7303,22.7601,1.885,0.8984,0.6914,130552.1874,130552.1874,91377.407,1049639.5867,1049639.5867
3021,002242.SZ,20190226,17.69,1.7897,5.5097,2.03,19.7081,17.9854,3.5635,1.8734,1.6622,76751.1,76195.854,24751.0704,1357726.959,1347904.6573
3022,600698.SH,20190226,4.07,3.5657,6.0892,1.26,,,6.8806,6.7889,7.8338,97181.744,73711.3859,43163.8871,395529.6981,300005.3406
3023,002836.SZ,20190226,13.34,8.2176,10.7224,0.83,44.8472,42.2774,4.8773,7.9246,7.6096,16000.0,5636.8,4320.0,213440.0,75194.912
3024,600785.SH,20190226,17.62,0.3754,0.626,1.65,28.9467,28.9467,1.8705,0.5213,0.5213,22563.128,22563.128,13531.4686,397562.3154,397562.3154
3025,603123.SH,20190226,6.36,1.0109,2.6991,1.84,23.0811,20.6065,1.0882,0.6562,0.6603,52414.4222,52414.4222,19630.2789,333355.7252,333355.7252
3026,603912.SH,20190226,16.42,12.4404,25.8895,1.04,42.0529,31.9591,5.1601,7.5178,6.5827,21068.6,10780.0,5180.0,345946.412,177007.6
3027,002544.SZ,20190226,13.0,2.6678,4.5282,1.17,36.8073,34.6305,3.6014,1.2421,1.0386,57115.722,51183.4142,30154.6053,742504.386,665384.3846
3028,603659.SH,20190226,52.45,1.6287,2.5977,1.89,50.5689,41.0016,8.1827,10.1361,7.6253,43469.55,19311.9167,12108.3177,2279977.8975,1012910.0309
3029,300499.SZ,20190226,15.61,3.8573,5.4657,1.48,46.9101,39.0235,2.8266,3.4625,3.4185,12397.79,8075.8226,5699.2881,193529.5019,126063.5908
3030,600076.SH,20190226,4.7,4.0533,6.2631,1.87,10.4246,10.1239,1.336,2.6737,2.0066,103426.4129,103426.4129,66934.3503,486104.1406,486104.1406
3031,300277.SZ,20190226,6.83,2.571,6.1988,1.19,377.9825,276.5033,4.8755,7.6839,7.7219,33500.0,33439.0625,13869.0045,228805.0,228388.7969
3032,002204.SZ,20190226,3.71,1.8517,4.8958,6.37,282.9992,,1.1138,1.1136,1.1231,193137.0032,193137.0032,73048.9274,716538.2819,716538.2819
3033,601390.SH,20190226,7.47,1.1993,3.1686,2.7,10.6211,9.4406,1.0872,0.2473,0.2393,2284430.1543,1863691.1543,705397.4653,17064693.2526,13921772.9226
3034,603225.SH,20190226,18.34,9.1606,9.1606,1.84,10.9657,10.9657,1.993,0.4778,0.4778,85086.2349,11901.2349,11901.2349,1560481.5481,218268.6481
3035,000890.SZ,20190226,6.44,11.8247,18.5763,1.21,17.0808,14.9252,2.8096,1.2198,1.4811,37964.16,37962.3852,24164.751,244489.1904,244477.7607
3036,002319.SZ,20190226,11.42,7.4654,10.0891,0.9,214.4972,,5.2583,4.2929,4.7307,20000.0,19996.2031,14796.2072,228400.0,228356.6394
3037,603032.SH,20190226,26.92,18.4212,28.2055,1.21,158.9374,381.6342,9.9874,21.8278,30.0976,16000.8,7840.8,5120.888,430741.536,211074.336
3038,600917.SH,20190226,7.29,0.7698,6.9809,2.03,31.2117,33.1296,2.8956,1.9851,1.7774,155600.0,155600.0,17158.0,1134324.0,1134324.0
3039,000683.SZ,20190226,2.81,5.2193,5.8014,1.97,15.7052,9.925,1.1841,1.0845,1.2574,397665.2992,285924.3853,257238.6222,1117439.4908,803447.5227
3040,002039.SZ,20190226,14.1,1.2096,1.6343,1.88,13.4419,11.708,1.6356,1.7798,1.8027,30539.8662,30537.0538,22601.6482,430612.1134,430572.4586
3041,600351.SH,20190226,6.3,1.8626,2.7136,2.13,24.23,18.2765,1.7385,1.896,1.6418,77000.0023,77000.0023,52852.3463,485100.0145,485100.0145
3042,300723.SZ,20190226,32.44,3.6916,3.6916,1.61,33.4287,25.7676,4.0337,3.7951,3.6642,16147.1,4733.3333,4733.3333,523811.924,153549.3323
3043,600070.SH,20190226,8.25,10.0148,13.4655,6.91,25.9155,24.2659,1.8318,2.2343,1.8807,52194.6118,40151.8108,29862.4666,430605.5474,331252.4391
3044,002178.SZ,20190226,4.25,3.4467,5.4233,1.09,120.0897,47.0031,2.6435,2.5413,2.418,71215.3001,70998.7636,45122.5642,302665.0254,301744.7453
3045,000558.SZ,20190226,3.4,3.8379,8.3238,2.2,153.7908,125.5183,3.2545,3.3101,5.8331,128922.3949,128831.2979,59401.2799,438336.1427,438026.4129
3046,300334.SZ,20190226,7.93,3.5339,6.6051,1.89,,,1.4408,3.8067,4.2618,30392.2186,28740.3935,15376.947,241010.2935,227911.3205
3047,300294.SZ,20190226,30.53,1.5074,3.0131,1.61,37.0999,28.2653,3.5769,9.058,5.397,43332.4863,40107.7201,20064.7049,1322940.8067,1224488.6947
3048,002595.SZ,20190226,17.69,1.1685,1.7928,3.54,20.9402,19.8197,3.3867,4.7253,4.1324,80000.0,52785.2734,34404.4627,1415200.0,933771.4864
3049,600973.SH,20190226,4.33,1.2939,2.2448,1.2,61.3626,52.6213,1.4261,0.2557,0.1661,122211.2517,122211.2517,70443.8669,529174.7199,529174.7199
3050,600645.SH,20190226,20.44,7.4586,9.527,2.99,,28.7435,2.9887,10.3304,7.3895,44016.1089,38377.4589,30045.2339,899689.2659,784435.2599
3051,600180.SH,20190226,8.2,1.179,3.149,3.85,11.6555,11.2773,1.4841,0.2223,0.2013,101647.7464,101647.7464,38058.868,833511.5205,833511.5205
3052,000403.SZ,20190226,28.9,1.2593,2.5078,4.04,364.7511,181.8887,12.3465,11.4936,9.7888,27257.7599,26528.8674,13321.7892,787749.2611,766684.2679
3053,300620.SZ,20190226,40.65,11.7048,11.7048,1.53,61.2829,45.2625,6.8268,15.9471,12.7308,9035.3,2200.0,2200.0,367284.945,89430.0
3054,601880.SH,20190226,2.39,2.88,9.4512,4.1,61.5399,54.7839,1.691,3.4122,3.7549,1289453.5999,773582.0,235725.5248,3081794.1038,1848860.98
3055,300348.SZ,20190226,26.91,15.6047,17.6644,2.93,98.6702,94.7594,7.789,9.8358,8.7321,32151.7746,22085.7595,19510.537,865204.2545,594327.7881
3056,002210.SZ,20190226,3.75,10.3911,31.4264,1.42,20.2574,,2.7464,0.101,0.1465,165288.0386,163003.8852,53897.0035,619830.1448,611264.5695
3057,300381.SZ,20190226,9.89,1.1698,2.605,1.06,50.0198,36.0995,2.0146,2.6832,2.2785,40675.5366,36017.3247,16174.2139,402281.057,356211.3413
3058,300684.SZ,20190226,43.51,18.1327,21.8798,1.11,83.3398,42.7325,10.288,12.0157,8.019,15753.15,6132.601,5082.3336,685419.5565,266829.4695
3059,300553.SZ,20190226,34.56,4.6603,4.6603,1.88,75.2628,98.4673,5.0739,14.4034,11.8304,4800.0,1674.6839,1674.6839,165888.0,57877.0756
3060,603306.SH,20190226,16.12,0.6578,1.5836,1.5,18.147,16.5097,2.2485,5.0999,4.785,31301.9706,30701.9706,12752.2206,504587.7661,494915.7661
3061,603989.SH,20190226,21.2,0.4836,1.4574,1.42,28.3371,27.2692,4.5469,4.6126,3.8012,39000.1702,39000.1702,12942.3201,826803.6082,826803.6082
3062,601808.SH,20190226,9.74,0.9254,4.9843,3.48,1405.4853,,1.3594,2.6654,2.3959,477159.2,296046.8,54961.87,4647530.608,2883495.832
3063,603488.SH,20190226,8.39,5.1449,6.9768,1.51,24.6257,25.3648,2.1647,6.2786,5.8829,20894.1,9648.897,7115.417,175301.499,80954.2458
3064,603006.SH,20190226,12.21,7.025,10.1228,0.58,20.6666,23.5517,2.343,2.3124,2.2592,19232.4586,9995.8186,6936.8608,234828.3195,122048.9451
3065,300041.SZ,20190226,7.23,3.2925,3.7777,1.49,27.8873,26.2684,1.7487,2.0313,1.7689,42571.2412,28917.693,25203.7868,307790.0739,209074.9204
3066,601028.SH,20190226,5.09,1.5892,3.1787,1.53,50.0214,42.7595,1.887,2.8783,2.5033,78302.576,78302.576,39148.3902,398560.1118,398560.1118
3067,002270.SZ,20190226,5.16,3.6447,6.3401,0.85,12.7837,16.823,1.7908,2.1659,2.698,75923.913,73892.6458,42477.6045,391767.3911,381286.0523
3068,002908.SZ,20190226,19.76,10.0319,12.0313,1.05,45.8061,36.9626,3.9347,6.1731,5.7197,13334.0,8703.4462,7257.1162,263479.84,171980.0969
3069,603165.SH,20190226,19.99,14.9099,14.9099,0.59,8.8925,13.4706,3.2133,1.7426,1.6849,17735.2,4435.2,4435.2,354526.648,88659.648
3070,300085.SZ,20190226,11.87,0.3804,0.4879,0.08,377.1765,,6.3575,7.3085,6.2818,70664.0535,41361.1607,32250.7582,838782.315,490956.9775
3071,600388.SH,20190226,12.48,1.4671,1.9629,1.08,18.4195,17.0299,2.752,1.6446,1.5163,106905.0,106905.0,79902.6227,1334174.4,1334174.4
3072,000592.SZ,20190226,3.85,7.3932,10.3379,1.22,1245.553,98.9841,2.2913,8.7665,7.2787,193178.0892,191393.6916,136875.321,743735.6434,736865.7127
3073,300487.SZ,20190226,35.91,6.9868,9.453,1.34,50.7419,50.7419,7.6804,11.5002,11.5002,20239.375,10837.8251,8010.3251,726795.9563,389186.2993
3074,600345.SH,20190226,24.64,5.7725,10.9607,1.2,18.7034,17.4699,2.5985,19.1451,27.2191,19800.0,19800.0,10427.6962,487872.0,487872.0
3075,300163.SZ,20190226,4.04,2.4747,2.8942,0.8,,,4.2587,2.7801,3.1494,47400.0,32956.8091,28180.0471,191496.0,133145.5088
3076,002362.SZ,20190226,17.4,5.9189,7.9524,1.72,87.3044,102.5279,4.3713,6.2482,5.6415,21703.1292,17772.1351,13227.6297,377634.4481,309235.1507
3077,600703.SH,20190226,14.83,2.7704,5.5053,0.99,19.1147,17.8929,2.8312,7.2057,7.1119,407842.4928,407842.4928,205237.3263,6048304.1682,6048304.1682
3078,002607.SZ,20190226,10.72,8.6853,12.2489,1.54,900.087,1132.9139,3.4613,9.9206,10.3243,616739.9389,82033.596,58167.2479,6611452.145,879400.1491
3079,600281.SH,20190226,4.13,1.3491,2.3868,1.44,279.1389,181.0221,4.0536,2.4371,2.9963,51440.2025,51440.2025,29074.8686,212448.0363,212448.0363
3080,002661.SZ,20190226,13.33,2.2279,4.1658,1.14,39.2689,23.4695,1.967,1.9497,1.5493,33193.0298,32735.5042,17506.9542,442463.0872,436364.271
3081,000001.SZ,20190226,12.2,1.175,2.6511,1.47,9.0336,8.4406,0.9518,1.9802,1.7948,1717041.1366,1717024.6773,761029.0923,20947901.8665,20947701.0631
3082,002130.SZ,20190226,4.3,6.4556,7.0246,1.18,32.305,26.8184,1.9229,2.1033,1.6975,126184.9062,94613.7355,86948.954,542595.0967,406839.0627
3083,603789.SH,20190226,13.02,1.79,5.4462,1.3,133.8301,,3.0972,5.3027,5.5205,26000.0,26000.0,8545.615,338520.0,338520.0
3084,600696.SH,20190226,5.67,1.4182,1.9675,1.14,107.0719,61.3918,6.4783,11.0287,4.3901,34056.555,34056.555,24547.356,193100.6669,193100.6669
3085,603727.SH,20190226,13.76,3.4558,3.9426,1.69,29.3276,874.1241,1.3619,6.5867,12.019,23414.5,9487.0,8315.78,322183.52,130541.12
3086,002066.SZ,20190226,8.63,5.6043,9.3606,1.5,131.3728,131.0925,4.6566,0.9159,0.5211,23100.0,23100.0,13830.2535,199353.0,199353.0
3087,002939.SZ,20190226,14.47,43.6362,43.6362,1.67,50.4659,64.4793,2.7195,15.217,16.574,310340.5351,31034.0536,31034.0536,4490627.5429,449062.7556
3088,000815.SZ,20190226,8.05,2.9183,3.89,1.41,219.5041,102.0299,2.7657,6.6527,5.5032,69526.3035,31680.0,23766.8952,559686.7432,255024.0
3089,601128.SH,20190226,7.41,6.5319,6.5319,1.9,13.2619,11.2485,1.4302,3.3556,2.9635,226275.0141,103721.1176,103721.1176,1676697.8545,768573.4814
3090,603187.SH,20190226,47.36,23.7211,23.7211,1.73,31.8554,26.4218,2.9653,3.9264,3.3571,8000.0,2000.0,2000.0,378880.0,94720.0
3091,002702.SZ,20190226,4.49,7.8195,9.413,1.9,,87.4311,2.7079,2.2301,1.9732,48076.0,31883.5,26486.0,215861.24,143156.915
3092,603168.SH,20190226,7.51,2.4248,5.2673,1.87,16.5532,28.7041,1.4373,2.5804,3.3062,32259.2499,29734.25,13687.8295,242266.9667,223304.2175
3093,002287.SZ,20190226,28.66,0.5611,5.5202,2.98,38.6779,36.5978,5.7363,11.0487,9.5911,40600.0,40600.0,4127.0,1163596.0,1163596.0
3094,300455.SZ,20190226,7.18,1.8438,3.8073,1.62,50.9909,49.9262,5.1215,12.4073,11.768,50960.0,50043.2075,24235.29,365892.8,359310.2299
3095,002797.SZ,20190226,7.47,18.9988,18.9988,1.65,61.8727,104.931,2.9583,13.4054,14.2029,350240.0,191844.9014,191844.9014,2616292.8,1433081.4135
3096,002476.SZ,20190226,5.06,3.1147,3.796,1.62,374.4359,,4.3375,7.5561,6.8809,61200.0,58630.484,48107.0516,309672.0,296670.249
3097,300578.SZ,20190226,18.98,25.7644,29.864,1.46,92.7765,80.786,3.3408,11.895,13.3114,16742.4095,6049.998,5219.484,317770.9323,114828.962
3098,002495.SZ,20190226,3.82,5.9772,8.6127,2.68,166.901,116.4838,3.0879,12.452,11.5402,93562.56,68205.2453,47334.387,357408.9792,260544.037
3099,603023.SH,20190226,5.51,0.9271,2.396,1.07,28.8982,27.6718,3.526,9.9522,9.2207,36000.0,36000.0,13929.2,198360.0,198360.0
3100,002327.SZ,20190226,8.45,1.3475,1.6933,1.23,14.9737,13.8745,2.2332,2.8243,2.5318,87444.3204,50970.8631,40561.3643,738904.5074,430703.7932
3101,600664.SH,20190226,4.16,1.3314,2.5024,2.5,25.7934,27.1872,1.7668,0.8735,0.9622,252339.2176,250695.5076,133378.1191,1049731.1452,1042893.3116
3102,603085.SH,20190226,8.75,10.9881,16.0311,1.76,36.3104,41.2621,2.553,3.2514,2.8376,29098.6132,14748.7519,10109.1819,254612.8655,129051.5791
3103,600297.SH,20190226,5.2,0.4703,1.2328,1.25,10.9554,10.3032,1.1578,0.2648,0.2518,818362.475,811030.175,309377.2196,4255484.87,4217356.91
3104,002246.SZ,20190226,7.73,2.1277,4.8773,1.48,39.1224,36.3846,1.8301,1.9438,1.8521,54903.4794,44989.6561,19626.0806,424403.8958,347770.0417
3105,002832.SZ,20190226,36.55,1.2808,1.4469,0.71,36.7761,22.845,4.076,6.2858,4.5813,18133.9,7899.83,6993.169,662794.045,288738.7865
3106,600807.SH,20190226,4.08,1.7234,2.2498,1.02,,,5.0525,1.965,2.3809,88463.4731,78701.8464,60285.1521,360930.9702,321103.5333
3107,601328.SH,20190226,6.35,0.52,0.8468,1.87,6.7153,6.4503,0.7574,2.4058,2.3102,7426272.6645,3925086.4015,2410217.0186,47156831.4196,24924298.6495
3108,600559.SH,20190226,14.88,2.6519,3.727,1.6,62.8075,35.2994,3.5185,4.0515,3.1732,69022.1111,61328.4242,43636.5756,1027049.0132,912566.9521
3109,600596.SH,20190226,12.74,10.5395,13.5393,1.54,16.8815,6.1314,1.6134,1.2359,0.8543,70591.4633,67918.4633,52870.2697,899335.2424,865281.2224
3110,600519.SH,20190226,727.35,0.4614,1.2892,1.41,33.7414,28.7063,8.9255,15.6944,13.4349,125619.78,125619.78,44961.3757,91369546.983,91369546.983
3111,601567.SH,20190226,6.54,0.5319,1.2439,1.3,10.1822,10.2243,1.2376,1.6892,1.4844,138656.9053,138656.9053,59289.267,906816.1607,906816.1607
3112,002397.SZ,20190226,4.87,1.5024,2.4962,1.52,74.0769,50.5407,1.8198,1.9636,1.7336,77976.476,50191.7346,30209.419,379745.4381,244433.7475
3113,300083.SZ,20190226,3.43,4.913,7.2605,0.72,10.6513,,0.8935,0.7643,0.8916,143093.7068,124881.0361,84504.2603,490811.4143,428341.9538
3114,000903.SZ,20190226,2.89,2.8551,4.2531,2.53,21.5098,20.8256,1.0281,0.9638,0.8862,197080.0857,176723.2428,118634.2112,569561.4477,510730.1717
3115,601965.SH,20190226,8.19,0.4935,1.4529,1.33,21.1747,19.7716,1.7804,3.3095,2.8867,97013.2367,96117.9867,32646.5699,794538.4086,787206.3111
3116,603729.SH,20190226,16.45,3.9387,8.5885,1.76,37.0053,33.4603,1.7713,1.2426,1.1009,9333.8,9333.8,4280.458,153541.01,153541.01
3117,000995.SZ,20190226,4.36,3.3696,5.0673,2.31,,,,16.2482,46.9546,17740.8,17740.545,11796.7542,77349.888,77348.7762
3118,600403.SH,20190226,4.45,0.8658,6.402,4.72,22.1468,14.3833,1.4057,1.5567,1.4581,239081.2402,239081.2402,32332.7991,1063911.5189,1063911.5189
3119,601966.SH,20190226,16.05,2.1938,2.1938,1.29,18.381,15.8922,2.0379,1.3838,1.315,120000.3922,39440.3922,39440.3922,1926006.2948,633018.2948
3120,603444.SH,20190226,169.3,4.4999,5.7022,1.6,19.9597,18.0788,4.5363,8.4511,7.9294,7188.2225,4124.821,3255.1028,1216966.0693,698332.1953
3121,300280.SZ,20190226,37.72,3.8054,6.0386,7.42,1219.7656,106.7631,4.6098,15.2461,9.1188,14615.0,12800.0,8066.4067,551277.8,482816.0
3122,300330.SZ,20190226,7.82,2.4319,3.5164,1.6,220.8322,,3.543,5.8721,7.1254,16800.0,16770.46,11598.3896,131376.0,131144.9972
3123,600261.SH,20190226,3.62,2.1223,3.6722,1.93,13.1069,14.3678,1.5472,1.0433,0.9479,145210.293,145210.293,83921.9098,525661.2607,525661.2607
3124,000629.SZ,20190226,3.69,5.8751,7.8927,1.71,36.7159,14.146,4.9843,3.3592,2.3264,858974.6202,476713.9025,354849.335,3169616.3485,1759074.3002
3125,600448.SH,20190226,5.82,3.2748,3.947,1.84,445.2656,144.3039,2.0684,1.0717,0.9509,52484.9718,51469.7434,42704.5993,305462.5359,299553.9066
3126,603377.SH,20190226,14.41,1.099,3.8506,1.5,36.064,39.4895,4.7727,7.2229,8.116,58800.0,58800.0,16781.765,847308.0,847308.0
3127,002487.SZ,20190226,4.65,4.6136,8.5979,3.42,62.1976,38.5147,1.4351,2.5279,2.4373,55509.0,54000.0,28976.3094,258116.85,251100.0
3128,300263.SZ,20190226,5.63,15.171,27.4973,1.24,111.9628,57.6247,2.0203,4.8225,3.7072,91508.9304,56524.6395,31186.2803,515195.2782,318233.7204
3129,603421.SH,20190226,24.03,19.2666,19.2666,1.05,36.0611,40.6768,4.3471,7.1852,6.3603,45289.4661,5549.5361,5549.5361,1088305.8704,133355.3525
3130,603258.SH,20190226,17.38,2.7641,4.8232,1.46,25.6799,38.149,2.5518,8.4618,9.2662,24307.7,11653.8,6678.6,422467.826,202543.044
3131,300146.SZ,20190226,21.06,2.2537,2.8376,1.45,40.3694,30.2951,5.4288,9.9439,7.3967,146881.788,87941.8333,69847.055,3093330.4553,1852055.0093
3132,601991.SH,20190226,3.34,0.4899,2.4281,2.1,36.1094,39.5202,1.3042,0.9567,0.7182,1850671.0504,999436.0,201650.8387,6181241.3083,3338116.24
3133,300645.SZ,20190226,37.05,22.1309,26.7048,2.38,58.8532,55.4033,4.5943,5.5021,4.9438,6666.6667,4541.9099,3763.9997,247000.0012,168277.7618
3134,300386.SZ,20190226,13.78,10.8701,15.2141,1.81,46.0209,38.8341,3.3982,5.2225,5.223,41804.4,21469.09,15339.1558,576064.632,295844.0602
3135,600233.SH,20190226,13.31,0.6552,1.4978,0.81,26.0948,22.9725,3.6631,1.884,1.4627,282845.4385,78336.7875,34267.3819,3764672.7864,1042662.6416
3136,600667.SH,20190226,6.43,4.0342,6.0026,1.06,32.4153,27.7059,2.1737,1.1254,0.9055,210619.0178,119127.4272,80062.4142,1354280.2845,765989.3569
3137,002218.SZ,20190226,3.53,6.8854,12.4597,2.33,26.7479,37.8072,1.5224,2.881,4.0648,123634.2104,121571.7329,67181.9713,436428.7627,429148.2171
3138,002771.SZ,20190226,13.66,4.9841,5.9938,1.22,31.8511,39.0395,3.3525,2.6958,2.7003,16154.42,9151.078,7609.5085,220669.3772,125003.7255
3139,600060.SH,20190226,9.63,2.0078,3.6193,1.64,13.3782,17.8355,0.906,0.3817,0.3717,130848.1222,130848.1222,72585.156,1260067.4168,1260067.4168
3140,603156.SH,20190226,46.07,1.0231,1.5223,1.52,15.0238,13.979,3.1682,4.4833,4.3181,75327.0,45674.6661,30698.1051,3470314.89,2104231.8672
3141,600577.SH,20190226,3.38,2.7649,4.1683,2.14,18.3523,13.8828,2.131,0.5725,0.5231,192140.5191,192140.5191,127449.0275,649434.9546,649434.9546
3142,601003.SH,20190226,7.92,2.3126,13.2186,2.12,7.6704,4.3694,2.212,0.4884,0.4404,256279.32,256279.32,44836.0065,2029732.2144,2029732.2144
3143,600400.SH,20190226,4.09,0.7305,1.6017,1.62,17.0401,48.3253,2.5914,3.8175,4.2869,253325.6912,249635.7148,113852.0365,1036102.077,1021010.0735
3144,600111.SH,20190226,11.28,7.6453,12.4548,4.46,102.1115,94.9481,4.5157,4.0162,3.2977,363306.6,363306.6,223013.6628,4098098.448,4098098.448
3145,000627.SZ,20190226,6.97,1.1848,3.5048,1.53,25.9668,22.9672,1.8422,0.6448,1.1102,494062.9165,494062.174,167019.0163,3443618.528,3443613.3528
3146,300621.SZ,20190226,10.3,4.3695,4.3695,1.62,27.2579,22.3509,2.478,1.0966,0.9219,20848.15,6533.4344,6533.4344,214735.945,67294.3743
3147,600231.SH,20190226,3.33,4.1489,7.3579,3.07,7.6464,6.2025,1.2262,0.513,0.4527,277108.2743,277108.2743,156255.2662,922770.5534,922770.5534
3148,300328.SZ,20190226,11.31,15.7692,29.9762,4.89,158.8994,88.7955,4.2355,6.4211,5.5243,46028.24,41028.24,21583.24,520579.3944,464029.3944
3149,603768.SH,20190226,12.86,6.158,7.8766,1.34,20.6195,24.1674,1.5537,1.369,1.3132,20400.0,7012.5,5482.5,262344.0,90180.75
3150,002155.SZ,20190226,8.52,3.142,5.2291,1.07,33.8871,44.3211,2.1579,0.9918,0.8494,120203.9474,120192.7655,72218.6689,1024137.6318,1024042.3621
3151,600800.SH,20190226,6.03,4.5043,6.2654,0.99,,,238.1503,26.0249,23.6545,61127.1047,61095.6047,43922.47,368596.4413,368406.4963
3152,600489.SH,20190226,8.85,2.1495,4.328,1.26,104.8616,170.7071,2.3014,0.9275,0.9357,345113.7189,345113.7189,171397.1769,3054256.4123,3054256.4123
3153,002276.SZ,20190226,6.86,5.0796,8.1287,2.0,61.7951,65.7372,1.7707,0.9588,0.8129,103548.9098,103403.1028,64617.3074,710345.5212,709345.2852
3154,002517.SZ,20190226,4.24,6.7126,7.669,1.52,5.668,8.7311,1.7781,2.9121,3.2899,215251.7634,120995.8014,105907.1013,912667.4768,513022.1979
3155,300042.SZ,20190226,16.74,5.9123,9.2723,1.24,39.8022,34.6771,2.3419,2.4078,2.313,13360.0,11187.042,7133.2762,223646.4,187271.0831
3156,002773.SZ,20190226,39.8,1.0822,3.4291,1.87,41.6125,36.4723,6.8744,9.6202,9.3419,67353.668,47654.4907,15039.0065,2680675.9864,1896648.7299
3157,600336.SH,20190226,4.28,2.633,4.8355,1.57,104.634,75.5147,1.8262,0.7337,0.6273,79918.3269,73233.7025,39876.6824,342050.4391,313440.2467
3158,600936.SH,20190226,4.32,1.5727,1.8749,1.24,35.7826,42.9906,1.9445,2.6649,2.6015,167102.6239,119598.3323,100325.2193,721883.3352,516664.7955
